link,year,mileage,engine_capacity,fuel_type,price
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-kombi-1-5-tdci-trend-120km-bezwypadkowy-salon-polska-ID6G0EKM.html,2017,146 922 km,1 498 cm3,Diesel,37 100
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-st-line-black-2-0-tdci-bliss-xenon-ID6GvXM3.html,2017,137 500 km,1 997 cm3,Diesel,63 300
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk3-2013-ID6GzfGP.html,2013,193 000 km,998 cm3 •,Benzyna,25 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-klima-alu-ID6GfRGE.html,2011,230 000 km,1 560 cm3,Diesel,19 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-salon-pl-2016-i-wl-bezwypadkowy-serwisowany-bardzo-zadbany-147-000-km-ID6Gve0c.html,2016,147 000 km,1 498 cm3,Diesel,31 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-focus-kombi-1-5-ecoblue-active-120-km-ID6Guzl3.html,2018,218 000 km,1 498 cm3,Diesel,32 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6Gvkbg.html,2017,163 000 km,1 498 cm3,Diesel,34 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-maly-przebieg-stan-techniczny-oraz-wizualny-bardzo-dobry-ID6GoEFO.html,2008,237 451 km,1 560 cm3,Diesel,12 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk3-kombi-2014-klimatyzacja-benzyna-ID6GoIOD.html,2014,199 257 km,998 cm3 •,Benzyna,21 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-pierwszy-wlasciciel-w-kraju-od-2016-ID6GsKyi.html,2013,207 500 km,1 560 cm3,Diesel,23 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk3-2012-automat-niski-przebieg-ID6GyGh5.html,2012,166 981 km,1 997 cm3,Diesel,29 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ekonomiczne-rodzinne-kombi-ID6GyGhh.html,2011,208 000 km,1 560 cm3,Diesel,19 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk-3-1-6-ecoboost-start-stop-system-titanium-ID6Guezg.html,2013,161 000 km,1 596 cm3,Benzyna,33 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-2020ledypdcmanualtempomatkamerasuper-stan-ID6GyGbv.html,2020,196 570 km,1 997 cm3,Diesel,54 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-stline-biala-perla-tablet-navi-przeb-59000km-bezwypadkowy-zamiana-ID6FGsca.html,2019,59 000 km,999 cm3 •,Benzyna,65 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-titanium-automat-navi-klimatronic-hak-ID6Gu0AD.html,2016,160 000 km,1 997 cm3,Diesel,36 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-2-0-tdci150-kmnavifull-ledkameratempomat-accserwis-asoautomat-ID6GyFTC.html,2019,186 000 km,1 998 cm3,Diesel,59 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6GyFQN.html,2005,239 476 km,1 596 cm3,Benzyna,6 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-kombi-2019-polska-salon-vat-23-bezwypadek-ID6Gt0e6.html,2019,147 000 km,999 cm3 •,Benzyna,39 399
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6i-lift-maly-przebieg-tylko-178-tys-km-ID6GyFGj.html,2008,178 261 km,1 596 cm3,Benzyna,13 800
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-2006-r-benzyna-lpg-ID6GyFM8.html,2006,415 000 km,1 596 cm3,Benzyna+LPG,5 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-salon-1-wl-st-line-bang-olufsen-full-led-hak-ford-pass-fv23-ID6GyFIe.html,2019,213 500 km,1 997 cm3,Diesel,54 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-2016-1-5-diesel-ID6GwsHf.html,2016,251 000 km,1 498 cm3,Diesel,34 400
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-0-ecoboost-trend-ass-ID6GjJ4Z.html,2015,123 000 km,999 cm3 •,Benzyna,37 600
https://www.otomoto.pl/osobowe/oferta/ford-focus-pierwszy-wlasciciel-auto-uzytkowane-ID6G6gtG.html,2007,305 000 km,1 596 cm3,Benzyna,4 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-sprzedam-ID6GyFGY.html,2012,163 000 km,998 cm3 •,Benzyna,18 100
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk2-1-6-tdci-109km-2010-ID6GyFsz.html,2010,230 000 km,1 560 cm3,Diesel,17 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-czarny-diesel-120km-navigacja-100-oryginalny-lakier-ID6GyFuM.html,2016,156 700 km,1 499 cm3,Diesel,36 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-led-100-sprawny-fv-vat-lane-assist-2xpdc-duza-navi-ID6GyFuJ.html,2019,58 000 km,1 498 cm3,Diesel,60 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-full-led-panorama-pol-skora-czujniki-park-p-t-grzane-fotele-st-line-ID6GyFub.html,2019,188 000 km,1 997 cm3,Diesel,63 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-2014-ID6GccHd.html,2014,280 441 km,1 560 cm3,Diesel,21 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-ladny-stan-doinwestowany-klimatyzacja-ID6GyFnJ.html,2008,184 000 km,1 560 cm3,Diesel,10 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk2-automat-1-6-tdci-2007-ID6GyFlg.html,2007,134 200 km,1 560 cm3,Diesel,12 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-climatronic-navi-tempomat-czujniki-hak-led-bezwypadek-gwarancja-serwis-ID6GyFjO.html,2015,207 039 km,1 498 cm3,Diesel,36 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-bezwypadkowy-drugi-wlasciciel-ID6GyFfh.html,2019,199 000 km,1 498 cm3,Diesel,44 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6GyF8W.html,2005,213 196 km,1 753 cm3,Diesel,4 800
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-5d-2007-r-gaz-ID6GyF1I.html,2007,239 000 km,1 388 cm3,Benzyna+LPG,9 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-2x-focus-w-cenie-jednego-lub-na-czesci-ID6GoPFh.html,2018,89 000 km,1 499 cm3,Diesel,44 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-ID6GjkN2.html,2016,147 000 km,1 596 cm3,Benzyna,32 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-st-line-1-5-ecoboost-150-km-z-salonu-niski-przebieg-ID6GyEZg.html,2019,42 280 km,1 499 cm3,Benzyna,84 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-salon-polska-ID6Gs4GK.html,2018,240 000 km,1 498 cm3,Diesel,33 700
https://www.otomoto.pl/osobowe/oferta/ford-focus-mk4-1-5-tdci-6-biegow-euro-6-rej-2019r-f-vat23-ID6GyENc.html,2018,159 000 km,1 498 cm3,Diesel,39 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-8-16v-125-km-1-wlasciciel-w-pl-zarejestrowany-gwarancja-ID6GyEMd.html,2009,183 000 km,1 798 cm3,Benzyna,16 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-connected-sedan-1-0-ecoboost-125km-aso-forda-gwarancja-ID6GfYvJ.html,2020,24 000 km,999 cm3 •,Benzyna,69 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-st-line-mk3-z-dyfuzorem-ID6Gyg6D.html,2016,292 315 km,1 498 cm3,Diesel,34 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-0-ecoboost-125-km-niski-przebieg-ID6GyECW.html,2014,102 000 km,998 cm3 •,Benzyna,29 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-6b-2007-ID6GyEyS.html,2007,225 000 km,1 596 cm3,Benzyna,9 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-piekny-ford-focus-z-niemiec-ID6Gd0kP.html,2011,215 000 km,1 560 cm3,Diesel,27 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-8-tdci-2006r-polecam-ID6GyEii.html,2006,280 000 km,1 753 cm3,Diesel,6 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6GyEbY.html,2014,227 000 km,1 997 cm3,Diesel,26 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-8-tdci-ID6GoYGi.html,2008,226 000 km,1 753 cm3,Diesel,8 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-bezwypadkowy-serwisowany-z-niemiec-alufelgi-ID6G16Q0.html,2009,239 000 km,1 596 cm3,Benzyna,15 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-lift-2015titanium1-6hdikolorowa-navisyncklimatronic-dwustrefowyhak-ID6GyC0p.html,2015,195 367 km,1 560 cm3,Diesel,34 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-fokus-kombi-2009-ID6GyDNw.html,2009,176 000 km,1 596 cm3,Benzyna,11 300
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-niski-przebieg-bezwypadkowy-oryginal-lakier-ID6Gn7CA.html,2015,153 000 km,999 cm3 •,Benzyna,27 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-kombi-1-5-diesel-120-km-sal-pl-fv23-ID6GyCDw.html,2018,96 759 km,1 498 cm3,Diesel,41 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-bezwypadkowy-z-niemiec-po-oplatach-ID6GyCgJ.html,2013,169 858 km,998 cm3 •,Benzyna,21 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-klimatronic-2str-alu16-grz-fotele-tylko-151tys-km-bezwypadkowy-ID6GyCgh.html,2013,151 000 km,998 cm3 •,Benzyna,23 300
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-benzyna-lpg-ID6GyBxm.html,2009,255 000 km,1 999 cm3,Benzyna+LPG,17 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-lift-1-6tdci-90ps-nietuzinkowy-stan-pakiet-sport-po-oplatach-ID6GyBIN.html,2009,255 000 km,1 560 cm3,Diesel,16 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-full-opcja-super-stan-oryginal-belgia-zarejetrowany-ID6GyBEn.html,2011,187 000 km,1 560 cm3,Diesel,26 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-2-0-tdci-lift-klima-kombi-ID6GqII6.html,2010,279 000 km,1 997 cm3,Diesel,7 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-benzyna-150-km-klimatronic-bogate-wyposazenie-zadbany-polecam-ID6GyzQR.html,2011,252 012 km,1 596 cm3,Benzyna,27 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-drugi-wlasciciel-auto-bez-awaryjne-ID6Gyv8B.html,2008,260 088 km,1 596 cm3,Benzyna,11 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-2-0-benzyna-klimatyzacja-podgrzewana-szyba-elektryczne-szyby-kredyt-ID6GytNw.html,2007,230 000 km,1 999 cm3,Benzyna,9 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6GylmA.html,2018,130 000 km,999 cm3 •,Benzyna,47 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-do-negocjacji-ID6Gy8gq.html,2008,263 503 km,1 753 cm3,Diesel,9 350
https://www.otomoto.pl/osobowe/oferta/ford-focus-nowy-rozrzad-niski-przebieg-ID6GxWh2.html,2013,114 484 km,999 cm3 •,Benzyna,19 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-polski-salon-niski-przebieg-zadbany-ID6GxUKV.html,2016,176 337 km,1 498 cm3,Diesel,32 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-drugi-wlasciciel-kupiony-w-aso-w-pelni-sprawny-ID6GiX9T.html,2014,295 000 km,1 997 cm3,Diesel,22 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-salon-pl-i-wlasciciel-pt-i-oc-do-2025r-bezwypadkowy-ID6GrIql.html,2014,235 000 km,1 560 cm3,Diesel,26 666
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-turnier-2-0-tdci-titanium-ID6Gxf5W.html,2012,166 586 km,1 997 cm3,Diesel,30 950
https://www.otomoto.pl/osobowe/oferta/ford-focus-pierwszy-wlasciciel-salon-polska-fv23-ID6GxHbm.html,2015,300 000 km,1 560 cm3,Diesel,26 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-0-foecoboost-bogato-wyposazony-w-wersji-titanium-business-ID6GrdsM.html,2019,257 000 km,999 cm3 •,Benzyna,49 800
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5tdci-105km-eu6-kombi-navi-pakiet-zima-kraj-2-wl-nowy-rozrzad-ID6GvhrX.html,2015,214 000 km,1 498 cm3,Diesel,32 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-aso-niemcy-nowy-rozrzad-stan-idealny-radio-android-auto-navi-ID6FXFtu.html,2014,121 535 km,998 cm3 •,Benzyna,26 999
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-6-16v-salon-polska-serwis-aso-klima-ID6Gzrpq.html,2011,169 161 km,1 596 cm3,Benzyna,17 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-st-2-wlasciciel-zadbany-skory-recaro-ID6GxGWD.html,2016,160 000 km,1 999 cm3,Benzyna,19 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-0-ecoboost-salon-polska-1-wlasciciel-serwis-aso-vat-23-ID6GyAcG.html,2018,45 765 km,999 cm3 •,Benzyna,72 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-salon-polska-pakiet-zima-vat23-ID6GoGyx.html,2020,132 000 km,1 498 cm3,Diesel,48 800
https://www.otomoto.pl/osobowe/oferta/ford-focus-wyjatkowy-ford-focus-ID6Gpani.html,2009,247 000 km,1 560 cm3,Diesel,13 800
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-0-ecoboost-ID6Gm71s.html,2016,78 500 km,999 cm3 •,Benzyna,36 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5-tdci-salon-polska-serwis-aso-klimatronic-tempomat-ID6Gzrfu.html,2016,199 322 km,1 499 cm3,Diesel,30 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-piekny-ford-focus-1-0-benzyna-wersja-tytanium-ID6GmFwG.html,2016,127 680 km,998 cm3 •,Benzyna,27 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-pierwszy-wlasciciel-auto-z-polskiego-salonunu-ID6GvnY3.html,2017,105 000 km,1 596 cm3,Benzyna,42 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-bez-wkladu-wlasnego-ID6GvnYf.html,2018,82 000 km,999 cm3 •,Benzyna,35 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-2-0-benzyna-lpg-145ps-xenon-navi-tempomat-parktronic-grzane-fotele-hak-ID6Go5Sf.html,2008,224 000 km,1 999 cm3,Benzyna+LPG,18 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-mk3-2012-1-0-ecoboost-ID6GwAeR.html,2012,185 000 km,998 cm3 •,Benzyna,19 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-focus-mk3-salon-polska-automat-fv-vat-ID6GvnXT.html,2012,137 454 km,1 596 cm3,Benzyna,26 500
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6GxGJ5.html,2007,214 000 km,1 560 cm3,Diesel,6 800
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-5-120ps-kamera-navigacja-dvd-klimatronic-ID6FLOzJ.html,2015,263 000 km,1 499 cm3,Diesel,22 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-przepiekny-prosto-z-niemiecserwisowany-navigacja-ID6Gv8OO.html,2011,201 000 km,1 560 cm3,Diesel,16 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-6-tdci-105km-ID6GxeTj.html,2014,210 776 km,1 560 cm3,Diesel,25 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-fokus-st-ID6GqxX9.html,2006,263 000 km,2 522 cm3,Benzyna,21 000
https://www.otomoto.pl/osobowe/oferta/ford-focus-1-0-125km-pakiet-zimowy-polski-salon-zadbany-ID6Gldi5.html,2020,99 900 km,999 cm3 •,Benzyna,56 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-1-5-ecoblue-grzane-fotele-kierownica-szyba-przednia-ID6Gky6g.html,2020,83 000 km,1 499 cm3,Diesel,60 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-wi332kt-1-5-ecoblue-trend-edition-podgrz-f-i-kier-salon-pl-vat-23-ID6GuHOM.html,2020,137 513 km,1 498 cm3,Diesel,59 850
https://www.otomoto.pl/osobowe/oferta/ford-focus-salon-polska-benzyna-doinwestowany-po-konserwacji-podwozia-ID6GwDP4.html,2005,259 300 km,1 596 cm3,Benzyna,7 950
https://www.otomoto.pl/osobowe/oferta/ford-focus-zadbany-ekonomiczny-serwisowany-ID6GxGnf.html,2010,189 000 km,1 596 cm3,Benzyna,12 900
https://www.otomoto.pl/osobowe/oferta/ford-focus-ford-focus-ID6GqQQb.html,2005,284 000 km,1 796 cm3,Benzyna,7 000
